id,filename,label
train_005445,train_images/train_005445.jpg,french_fries
train_002395,train_images/train_002395.jpg,caesar_salad
train_000678,train_images/train_000678.jpg,baby_back_ribs
train_006888,train_images/train_006888.jpg,lasagna
train_008624,train_images/train_008624.jpg,steak
train_003040,train_images/train_003040.jpg,chicken_curry
train_005205,train_images/train_005205.jpg,french_fries
train_003753,train_images/train_003753.jpg,chocolate_cake
train_005548,train_images/train_005548.jpg,hamburger
train_007371,train_images/train_007371.jpg,omelette
train_009104,train_images/train_009104.jpg,sushi
train_000402,train_images/train_000402.jpg,apple_pie
train_006550,train_images/train_006550.jpg,lasagna
train_007905,train_images/train_007905.jpg,pizza
train_000754,train_images/train_000754.jpg,baby_back_ribs
train_008205,train_images/train_008205.jpg,ramen
train_006028,train_images/train_006028.jpg,ice_cream
train_001453,train_images/train_001453.jpg,baklava
train_005967,train_images/train_005967.jpg,hamburger
train_000997,train_images/train_000997.jpg,baby_back_ribs
train_005082,train_images/train_005082.jpg,french_fries
train_001845,train_images/train_001845.jpg,beef_carpaccio
train_002621,train_images/train_002621.jpg,cheesecake
train_005262,train_images/train_005262.jpg,french_fries
train_005423,train_images/train_005423.jpg,french_fries
train_002948,train_images/train_002948.jpg,cheesecake
train_003278,train_images/train_003278.jpg,chicken_curry
train_007864,train_images/train_007864.jpg,pizza
train_007616,train_images/train_007616.jpg,pizza
train_007392,train_images/train_007392.jpg,omelette
train_006834,train_images/train_006834.jpg,lasagna
train_007021,train_images/train_007021.jpg,omelette
train_000973,train_images/train_000973.jpg,baby_back_ribs
train_007158,train_images/train_007158.jpg,omelette
train_009311,train_images/train_009311.jpg,sushi
train_008495,train_images/train_008495.jpg,ramen
train_008152,train_images/train_008152.jpg,ramen
train_005400,train_images/train_005400.jpg,french_fries
train_000718,train_images/train_000718.jpg,baby_back_ribs
train_001613,train_images/train_001613.jpg,beef_carpaccio
train_004586,train_images/train_004586.jpg,dumplings
train_004695,train_images/train_004695.jpg,dumplings
train_001731,train_images/train_001731.jpg,beef_carpaccio
train_005266,train_images/train_005266.jpg,french_fries
train_009321,train_images/train_009321.jpg,sushi
train_002480,train_images/train_002480.jpg,caesar_salad
train_007706,train_images/train_007706.jpg,pizza
train_008285,train_images/train_008285.jpg,ramen
train_004798,train_images/train_004798.jpg,dumplings
train_001670,train_images/train_001670.jpg,beef_carpaccio
train_001288,train_images/train_001288.jpg,baklava
train_001000,train_images/train_001000.jpg,baby_back_ribs
train_003316,train_images/train_003316.jpg,chicken_curry
train_008393,train_images/train_008393.jpg,ramen
train_003376,train_images/train_003376.jpg,chicken_curry
train_006567,train_images/train_006567.jpg,lasagna
train_008151,train_images/train_008151.jpg,ramen
train_002779,train_images/train_002779.jpg,cheesecake
train_003187,train_images/train_003187.jpg,chicken_curry
train_001800,train_images/train_001800.jpg,beef_carpaccio
train_007153,train_images/train_007153.jpg,omelette
train_000725,train_images/train_000725.jpg,baby_back_ribs
train_001500,train_images/train_001500.jpg,baklava
train_003904,train_images/train_003904.jpg,chocolate_cake
train_001761,train_images/train_001761.jpg,beef_carpaccio
train_006747,train_images/train_006747.jpg,lasagna
train_005140,train_images/train_005140.jpg,french_fries
train_008867,train_images/train_008867.jpg,steak
train_003169,train_images/train_003169.jpg,chicken_curry
train_001335,train_images/train_001335.jpg,baklava
train_003891,train_images/train_003891.jpg,chocolate_cake
train_003345,train_images/train_003345.jpg,chicken_curry
train_005375,train_images/train_005375.jpg,french_fries
train_007106,train_images/train_007106.jpg,omelette
train_001726,train_images/train_001726.jpg,beef_carpaccio
train_005596,train_images/train_005596.jpg,hamburger
train_004585,train_images/train_004585.jpg,dumplings
train_000822,train_images/train_000822.jpg,baby_back_ribs
train_002276,train_images/train_002276.jpg,caesar_salad
train_002200,train_images/train_002200.jpg,caesar_salad
train_007700,train_images/train_007700.jpg,pizza
train_007558,train_images/train_007558.jpg,pizza
train_003315,train_images/train_003315.jpg,chicken_curry
train_002498,train_images/train_002498.jpg,caesar_salad
train_000128,train_images/train_000128.jpg,apple_pie
train_006947,train_images/train_006947.jpg,lasagna
train_003072,train_images/train_003072.jpg,chicken_curry
train_006832,train_images/train_006832.jpg,lasagna
train_008290,train_images/train_008290.jpg,ramen
train_008877,train_images/train_008877.jpg,steak
train_001293,train_images/train_001293.jpg,baklava
train_004442,train_images/train_004442.jpg,donuts
train_009990,train_images/train_009990.jpg,tacos
train_005894,train_images/train_005894.jpg,hamburger
train_000324,train_images/train_000324.jpg,apple_pie
train_007403,train_images/train_007403.jpg,omelette
train_008414,train_images/train_008414.jpg,ramen
train_006944,train_images/train_006944.jpg,lasagna
train_006031,train_images/train_006031.jpg,ice_cream
train_008735,train_images/train_008735.jpg,steak
train_009644,train_images/train_009644.jpg,tacos
train_002184,train_images/train_002184.jpg,caesar_salad
train_008774,train_images/train_008774.jpg,steak
train_008077,train_images/train_008077.jpg,ramen
train_006759,train_images/train_006759.jpg,lasagna
train_008226,train_images/train_008226.jpg,ramen
train_003981,train_images/train_003981.jpg,chocolate_cake
train_006640,train_images/train_006640.jpg,lasagna
train_004536,train_images/train_004536.jpg,dumplings
train_001841,train_images/train_001841.jpg,beef_carpaccio
train_005908,train_images/train_005908.jpg,hamburger
train_003937,train_images/train_003937.jpg,chocolate_cake
train_008459,train_images/train_008459.jpg,ramen
train_002396,train_images/train_002396.jpg,caesar_salad
train_005350,train_images/train_005350.jpg,french_fries
train_005360,train_images/train_005360.jpg,french_fries
train_008240,train_images/train_008240.jpg,ramen
train_009672,train_images/train_009672.jpg,tacos
train_003733,train_images/train_003733.jpg,chocolate_cake
train_005120,train_images/train_005120.jpg,french_fries
train_005867,train_images/train_005867.jpg,hamburger
train_007974,train_images/train_007974.jpg,pizza
train_009028,train_images/train_009028.jpg,sushi
train_007052,train_images/train_007052.jpg,omelette
train_009746,train_images/train_009746.jpg,tacos
train_004233,train_images/train_004233.jpg,donuts
train_002353,train_images/train_002353.jpg,caesar_salad
train_006781,train_images/train_006781.jpg,lasagna
train_007051,train_images/train_007051.jpg,omelette
train_009283,train_images/train_009283.jpg,sushi
train_008827,train_images/train_008827.jpg,steak
train_001409,train_images/train_001409.jpg,baklava
train_009501,train_images/train_009501.jpg,tacos
train_005798,train_images/train_005798.jpg,hamburger
train_001158,train_images/train_001158.jpg,baklava
train_006507,train_images/train_006507.jpg,lasagna
train_004545,train_images/train_004545.jpg,dumplings
train_007128,train_images/train_007128.jpg,omelette
train_008964,train_images/train_008964.jpg,steak
train_002424,train_images/train_002424.jpg,caesar_salad
train_001557,train_images/train_001557.jpg,beef_carpaccio
train_003157,train_images/train_003157.jpg,chicken_curry
train_001230,train_images/train_001230.jpg,baklava
train_001525,train_images/train_001525.jpg,beef_carpaccio
train_001486,train_images/train_001486.jpg,baklava
train_000871,train_images/train_000871.jpg,baby_back_ribs
train_009519,train_images/train_009519.jpg,tacos
train_000949,train_images/train_000949.jpg,baby_back_ribs
train_002500,train_images/train_002500.jpg,caesar_salad
train_003383,train_images/train_003383.jpg,chicken_curry
train_002579,train_images/train_002579.jpg,cheesecake
train_001038,train_images/train_001038.jpg,baklava
train_000544,train_images/train_000544.jpg,baby_back_ribs
train_002892,train_images/train_002892.jpg,cheesecake
train_005717,train_images/train_005717.jpg,hamburger
train_003738,train_images/train_003738.jpg,chocolate_cake
train_009342,train_images/train_009342.jpg,sushi
train_002979,train_images/train_002979.jpg,cheesecake
train_005383,train_images/train_005383.jpg,french_fries
train_006891,train_images/train_006891.jpg,lasagna
train_001734,train_images/train_001734.jpg,beef_carpaccio
train_007131,train_images/train_007131.jpg,omelette
train_001408,train_images/train_001408.jpg,baklava
train_006517,train_images/train_006517.jpg,lasagna
train_001013,train_images/train_001013.jpg,baklava
train_001552,train_images/train_001552.jpg,beef_carpaccio
train_009992,train_images/train_009992.jpg,tacos
train_004413,train_images/train_004413.jpg,donuts
train_004178,train_images/train_004178.jpg,donuts
train_002035,train_images/train_002035.jpg,caesar_salad
train_006983,train_images/train_006983.jpg,lasagna
train_008974,train_images/train_008974.jpg,steak
train_006436,train_images/train_006436.jpg,ice_cream
train_001075,train_images/train_001075.jpg,baklava
train_000617,train_images/train_000617.jpg,baby_back_ribs
train_007202,train_images/train_007202.jpg,omelette
train_006431,train_images/train_006431.jpg,ice_cream
train_004231,train_images/train_004231.jpg,donuts
train_002284,train_images/train_002284.jpg,caesar_salad
train_008783,train_images/train_008783.jpg,steak
train_001650,train_images/train_001650.jpg,beef_carpaccio
train_000627,train_images/train_000627.jpg,baby_back_ribs
train_005986,train_images/train_005986.jpg,hamburger
train_001541,train_images/train_001541.jpg,beef_carpaccio
train_000908,train_images/train_000908.jpg,baby_back_ribs
train_000332,train_images/train_000332.jpg,apple_pie
train_004355,train_images/train_004355.jpg,donuts
train_003796,train_images/train_003796.jpg,chocolate_cake
train_006712,train_images/train_006712.jpg,lasagna
train_009669,train_images/train_009669.jpg,tacos
train_005970,train_images/train_005970.jpg,hamburger
train_002446,train_images/train_002446.jpg,caesar_salad
train_007551,train_images/train_007551.jpg,pizza
train_008995,train_images/train_008995.jpg,steak
train_008117,train_images/train_008117.jpg,ramen
train_004446,train_images/train_004446.jpg,donuts
train_003337,train_images/train_003337.jpg,chicken_curry
train_006252,train_images/train_006252.jpg,ice_cream
train_002991,train_images/train_002991.jpg,cheesecake
train_000303,train_images/train_000303.jpg,apple_pie
train_006388,train_images/train_006388.jpg,ice_cream
train_001114,train_images/train_001114.jpg,baklava
train_000585,train_images/train_000585.jpg,baby_back_ribs
train_005204,train_images/train_005204.jpg,french_fries
train_009065,train_images/train_009065.jpg,sushi
train_000828,train_images/train_000828.jpg,baby_back_ribs
train_008385,train_images/train_008385.jpg,ramen
train_004400,train_images/train_004400.jpg,donuts
train_009420,train_images/train_009420.jpg,sushi
train_002631,train_images/train_002631.jpg,cheesecake
train_004777,train_images/train_004777.jpg,dumplings
train_007302,train_images/train_007302.jpg,omelette
train_005973,train_images/train_005973.jpg,hamburger
train_005023,train_images/train_005023.jpg,french_fries
train_001074,train_images/train_001074.jpg,baklava
train_001355,train_images/train_001355.jpg,baklava
train_004973,train_images/train_004973.jpg,dumplings
train_007835,train_images/train_007835.jpg,pizza
train_006837,train_images/train_006837.jpg,lasagna
train_004555,train_images/train_004555.jpg,dumplings
train_001173,train_images/train_001173.jpg,baklava
train_002789,train_images/train_002789.jpg,cheesecake
train_008540,train_images/train_008540.jpg,steak
train_002394,train_images/train_002394.jpg,caesar_salad
train_004227,train_images/train_004227.jpg,donuts
train_002768,train_images/train_002768.jpg,cheesecake
train_008510,train_images/train_008510.jpg,steak
train_005860,train_images/train_005860.jpg,hamburger
train_007882,train_images/train_007882.jpg,pizza
train_007917,train_images/train_007917.jpg,pizza
train_008279,train_images/train_008279.jpg,ramen
train_008773,train_images/train_008773.jpg,steak
train_007194,train_images/train_007194.jpg,omelette
train_008815,train_images/train_008815.jpg,steak
train_004940,train_images/train_004940.jpg,dumplings
train_007852,train_images/train_007852.jpg,pizza
train_006812,train_images/train_006812.jpg,lasagna
train_006384,train_images/train_006384.jpg,ice_cream
train_005398,train_images/train_005398.jpg,french_fries
train_006737,train_images/train_006737.jpg,lasagna
train_000696,train_images/train_000696.jpg,baby_back_ribs
train_001210,train_images/train_001210.jpg,baklava
train_002920,train_images/train_002920.jpg,cheesecake
train_008327,train_images/train_008327.jpg,ramen
train_009796,train_images/train_009796.jpg,tacos
train_004975,train_images/train_004975.jpg,dumplings
train_005326,train_images/train_005326.jpg,french_fries
train_005197,train_images/train_005197.jpg,french_fries
train_002387,train_images/train_002387.jpg,caesar_salad
train_004765,train_images/train_004765.jpg,dumplings
train_000351,train_images/train_000351.jpg,apple_pie
train_004535,train_images/train_004535.jpg,dumplings
train_003763,train_images/train_003763.jpg,chocolate_cake
train_008630,train_images/train_008630.jpg,steak
train_008625,train_images/train_008625.jpg,steak
train_001086,train_images/train_001086.jpg,baklava
train_006545,train_images/train_006545.jpg,lasagna
train_003915,train_images/train_003915.jpg,chocolate_cake
train_003442,train_images/train_003442.jpg,chicken_curry
train_001133,train_images/train_001133.jpg,baklava
train_003325,train_images/train_003325.jpg,chicken_curry
train_002454,train_images/train_002454.jpg,caesar_salad
train_001392,train_images/train_001392.jpg,baklava
train_005985,train_images/train_005985.jpg,hamburger
train_003656,train_images/train_003656.jpg,chocolate_cake
train_000650,train_images/train_000650.jpg,baby_back_ribs
train_008596,train_images/train_008596.jpg,steak
train_006297,train_images/train_006297.jpg,ice_cream
train_004868,train_images/train_004868.jpg,dumplings
train_003878,train_images/train_003878.jpg,chocolate_cake
train_000397,train_images/train_000397.jpg,apple_pie
train_005901,train_images/train_005901.jpg,hamburger
train_005295,train_images/train_005295.jpg,french_fries
train_005022,train_images/train_005022.jpg,french_fries
train_003431,train_images/train_003431.jpg,chicken_curry
train_001207,train_images/train_001207.jpg,baklava
train_000392,train_images/train_000392.jpg,apple_pie
train_006690,train_images/train_006690.jpg,lasagna
train_005105,train_images/train_005105.jpg,french_fries
train_003033,train_images/train_003033.jpg,chicken_curry
train_000690,train_images/train_000690.jpg,baby_back_ribs
train_009969,train_images/train_009969.jpg,tacos
train_004948,train_images/train_004948.jpg,dumplings
train_009361,train_images/train_009361.jpg,sushi
train_005158,train_images/train_005158.jpg,french_fries
train_008242,train_images/train_008242.jpg,ramen
train_004374,train_images/train_004374.jpg,donuts
train_007556,train_images/train_007556.jpg,pizza
train_001601,train_images/train_001601.jpg,beef_carpaccio
train_004815,train_images/train_004815.jpg,dumplings
train_006677,train_images/train_006677.jpg,lasagna
train_000193,train_images/train_000193.jpg,apple_pie
train_009074,train_images/train_009074.jpg,sushi
train_005188,train_images/train_005188.jpg,french_fries
train_009091,train_images/train_009091.jpg,sushi
train_008449,train_images/train_008449.jpg,ramen
train_001607,train_images/train_001607.jpg,beef_carpaccio
train_004825,train_images/train_004825.jpg,dumplings
train_006434,train_images/train_006434.jpg,ice_cream
train_005348,train_images/train_005348.jpg,french_fries
train_001039,train_images/train_001039.jpg,baklava
train_009189,train_images/train_009189.jpg,sushi
train_005231,train_images/train_005231.jpg,french_fries
train_004599,train_images/train_004599.jpg,dumplings
train_002547,train_images/train_002547.jpg,cheesecake
train_002984,train_images/train_002984.jpg,cheesecake
train_003136,train_images/train_003136.jpg,chicken_curry
train_001062,train_images/train_001062.jpg,baklava
train_000429,train_images/train_000429.jpg,apple_pie
train_009394,train_images/train_009394.jpg,sushi
train_006414,train_images/train_006414.jpg,ice_cream
train_002461,train_images/train_002461.jpg,caesar_salad
train_007538,train_images/train_007538.jpg,pizza
train_009917,train_images/train_009917.jpg,tacos
train_001697,train_images/train_001697.jpg,beef_carpaccio
train_001131,train_images/train_001131.jpg,baklava
train_000258,train_images/train_000258.jpg,apple_pie
train_001727,train_images/train_001727.jpg,beef_carpaccio
train_007723,train_images/train_007723.jpg,pizza
train_008069,train_images/train_008069.jpg,ramen
train_007712,train_images/train_007712.jpg,pizza
train_009801,train_images/train_009801.jpg,tacos
train_009281,train_images/train_009281.jpg,sushi
train_007042,train_images/train_007042.jpg,omelette
train_001277,train_images/train_001277.jpg,baklava
train_009466,train_images/train_009466.jpg,sushi
train_009790,train_images/train_009790.jpg,tacos
train_007431,train_images/train_007431.jpg,omelette
train_004389,train_images/train_004389.jpg,donuts
train_003545,train_images/train_003545.jpg,chocolate_cake
train_004438,train_images/train_004438.jpg,donuts
train_007731,train_images/train_007731.jpg,pizza
train_005594,train_images/train_005594.jpg,hamburger
train_005153,train_images/train_005153.jpg,french_fries
train_008484,train_images/train_008484.jpg,ramen
train_005876,train_images/train_005876.jpg,hamburger
train_000598,train_images/train_000598.jpg,baby_back_ribs
train_005945,train_images/train_005945.jpg,hamburger
train_000733,train_images/train_000733.jpg,baby_back_ribs
train_006809,train_images/train_006809.jpg,lasagna
train_008482,train_images/train_008482.jpg,ramen
train_008333,train_images/train_008333.jpg,ramen
train_002272,train_images/train_002272.jpg,caesar_salad
train_002124,train_images/train_002124.jpg,caesar_salad
train_008972,train_images/train_008972.jpg,steak
train_003046,train_images/train_003046.jpg,chicken_curry
train_002429,train_images/train_002429.jpg,caesar_salad
train_001259,train_images/train_001259.jpg,baklava
train_000784,train_images/train_000784.jpg,baby_back_ribs
train_003778,train_images/train_003778.jpg,chocolate_cake
train_008636,train_images/train_008636.jpg,steak
train_008018,train_images/train_008018.jpg,ramen
train_001399,train_images/train_001399.jpg,baklava
train_004851,train_images/train_004851.jpg,dumplings
train_009714,train_images/train_009714.jpg,tacos
train_008219,train_images/train_008219.jpg,ramen
train_006266,train_images/train_006266.jpg,ice_cream
train_004571,train_images/train_004571.jpg,dumplings
train_000918,train_images/train_000918.jpg,baby_back_ribs
train_003667,train_images/train_003667.jpg,chocolate_cake
train_006820,train_images/train_006820.jpg,lasagna
train_008003,train_images/train_008003.jpg,ramen
train_009387,train_images/train_009387.jpg,sushi
train_008734,train_images/train_008734.jpg,steak
train_009267,train_images/train_009267.jpg,sushi
train_007136,train_images/train_007136.jpg,omelette
train_009666,train_images/train_009666.jpg,tacos
train_009709,train_images/train_009709.jpg,tacos
train_009252,train_images/train_009252.jpg,sushi
train_005750,train_images/train_005750.jpg,hamburger
train_003195,train_images/train_003195.jpg,chicken_curry
train_003655,train_images/train_003655.jpg,chocolate_cake
train_002264,train_images/train_002264.jpg,caesar_salad
train_005674,train_images/train_005674.jpg,hamburger
train_005103,train_images/train_005103.jpg,french_fries
train_002435,train_images/train_002435.jpg,caesar_salad
train_000442,train_images/train_000442.jpg,apple_pie
train_005303,train_images/train_005303.jpg,french_fries
train_003440,train_images/train_003440.jpg,chicken_curry
train_008225,train_images/train_008225.jpg,ramen
train_001843,train_images/train_001843.jpg,beef_carpaccio
train_002549,train_images/train_002549.jpg,cheesecake
train_005618,train_images/train_005618.jpg,hamburger
train_000938,train_images/train_000938.jpg,baby_back_ribs
train_004847,train_images/train_004847.jpg,dumplings
train_004501,train_images/train_004501.jpg,dumplings
train_004140,train_images/train_004140.jpg,donuts
train_008809,train_images/train_008809.jpg,steak
train_004130,train_images/train_004130.jpg,donuts
train_007970,train_images/train_007970.jpg,pizza
train_006940,train_images/train_006940.jpg,lasagna
train_009745,train_images/train_009745.jpg,tacos
train_001888,train_images/train_001888.jpg,beef_carpaccio
train_000205,train_images/train_000205.jpg,apple_pie
train_008384,train_images/train_008384.jpg,ramen
train_009581,train_images/train_009581.jpg,tacos
train_009392,train_images/train_009392.jpg,sushi
train_002354,train_images/train_002354.jpg,caesar_salad
train_001619,train_images/train_001619.jpg,beef_carpaccio
train_003094,train_images/train_003094.jpg,chicken_curry
train_000951,train_images/train_000951.jpg,baby_back_ribs
train_005917,train_images/train_005917.jpg,hamburger
train_009064,train_images/train_009064.jpg,sushi
train_003336,train_images/train_003336.jpg,chicken_curry
train_001354,train_images/train_001354.jpg,baklava
train_002022,train_images/train_002022.jpg,caesar_salad
train_002492,train_images/train_002492.jpg,caesar_salad
train_004647,train_images/train_004647.jpg,dumplings
train_008257,train_images/train_008257.jpg,ramen
train_000406,train_images/train_000406.jpg,apple_pie
train_004807,train_images/train_004807.jpg,dumplings
train_002611,train_images/train_002611.jpg,cheesecake
train_006990,train_images/train_006990.jpg,lasagna
train_005249,train_images/train_005249.jpg,french_fries
train_006333,train_images/train_006333.jpg,ice_cream
train_001052,train_images/train_001052.jpg,baklava
train_009865,train_images/train_009865.jpg,tacos
train_004482,train_images/train_004482.jpg,donuts
train_006622,train_images/train_006622.jpg,lasagna
train_008037,train_images/train_008037.jpg,ramen
train_003458,train_images/train_003458.jpg,chicken_curry
train_003469,train_images/train_003469.jpg,chicken_curry
train_007978,train_images/train_007978.jpg,pizza
train_008011,train_images/train_008011.jpg,ramen
train_005611,train_images/train_005611.jpg,hamburger
train_001102,train_images/train_001102.jpg,baklava
train_006896,train_images/train_006896.jpg,lasagna
train_007478,train_images/train_007478.jpg,omelette
train_003785,train_images/train_003785.jpg,chocolate_cake
train_004703,train_images/train_004703.jpg,dumplings
train_004502,train_images/train_004502.jpg,dumplings
train_004818,train_images/train_004818.jpg,dumplings
train_004493,train_images/train_004493.jpg,donuts
train_004881,train_images/train_004881.jpg,dumplings
train_001271,train_images/train_001271.jpg,baklava
train_003019,train_images/train_003019.jpg,chicken_curry
train_002747,train_images/train_002747.jpg,cheesecake
train_002137,train_images/train_002137.jpg,caesar_salad
train_002173,train_images/train_002173.jpg,caesar_salad
train_008816,train_images/train_008816.jpg,steak
train_000631,train_images/train_000631.jpg,baby_back_ribs
train_009782,train_images/train_009782.jpg,tacos
train_008535,train_images/train_008535.jpg,steak
train_008422,train_images/train_008422.jpg,ramen
train_004148,train_images/train_004148.jpg,donuts
train_005194,train_images/train_005194.jpg,french_fries
train_007938,train_images/train_007938.jpg,pizza
train_009607,train_images/train_009607.jpg,tacos
train_006046,train_images/train_006046.jpg,ice_cream
train_001536,train_images/train_001536.jpg,beef_carpaccio
train_008991,train_images/train_008991.jpg,steak
train_006825,train_images/train_006825.jpg,lasagna
train_004694,train_images/train_004694.jpg,dumplings
train_005280,train_images/train_005280.jpg,french_fries
train_007036,train_images/train_007036.jpg,omelette
train_007377,train_images/train_007377.jpg,omelette
train_005697,train_images/train_005697.jpg,hamburger
train_005067,train_images/train_005067.jpg,french_fries
train_008278,train_images/train_008278.jpg,ramen
train_007754,train_images/train_007754.jpg,pizza
train_002910,train_images/train_002910.jpg,cheesecake
train_009934,train_images/train_009934.jpg,tacos
train_002894,train_images/train_002894.jpg,cheesecake
train_000531,train_images/train_000531.jpg,baby_back_ribs
train_003399,train_images/train_003399.jpg,chicken_curry
train_000439,train_images/train_000439.jpg,apple_pie
train_000761,train_images/train_000761.jpg,baby_back_ribs
train_007210,train_images/train_007210.jpg,omelette
train_005711,train_images/train_005711.jpg,hamburger
train_009467,train_images/train_009467.jpg,sushi
train_007543,train_images/train_007543.jpg,pizza
train_006572,train_images/train_006572.jpg,lasagna
train_005813,train_images/train_005813.jpg,hamburger
train_001579,train_images/train_001579.jpg,beef_carpaccio
train_007334,train_images/train_007334.jpg,omelette
train_009880,train_images/train_009880.jpg,tacos
train_001427,train_images/train_001427.jpg,baklava
train_001878,train_images/train_001878.jpg,beef_carpaccio
train_007948,train_images/train_007948.jpg,pizza
train_008979,train_images/train_008979.jpg,steak
train_006180,train_images/train_006180.jpg,ice_cream
train_007432,train_images/train_007432.jpg,omelette
train_003231,train_images/train_003231.jpg,chicken_curry
train_000834,train_images/train_000834.jpg,baby_back_ribs
train_005753,train_images/train_005753.jpg,hamburger
train_007246,train_images/train_007246.jpg,omelette
train_009317,train_images/train_009317.jpg,sushi
train_006200,train_images/train_006200.jpg,ice_cream
train_003657,train_images/train_003657.jpg,chocolate_cake
train_009022,train_images/train_009022.jpg,sushi
train_006070,train_images/train_006070.jpg,ice_cream
train_001332,train_images/train_001332.jpg,baklava
train_002244,train_images/train_002244.jpg,caesar_salad
train_008563,train_images/train_008563.jpg,steak
train_002808,train_images/train_002808.jpg,cheesecake
train_008034,train_images/train_008034.jpg,ramen
train_004306,train_images/train_004306.jpg,donuts
train_001764,train_images/train_001764.jpg,beef_carpaccio
train_004622,train_images/train_004622.jpg,dumplings
train_005516,train_images/train_005516.jpg,hamburger
train_005656,train_images/train_005656.jpg,hamburger
train_002007,train_images/train_002007.jpg,caesar_salad
train_004025,train_images/train_004025.jpg,donuts
train_002314,train_images/train_002314.jpg,caesar_salad
train_000146,train_images/train_000146.jpg,apple_pie
train_006415,train_images/train_006415.jpg,ice_cream
train_005506,train_images/train_005506.jpg,hamburger
train_008246,train_images/train_008246.jpg,ramen
train_008091,train_images/train_008091.jpg,ramen
train_007373,train_images/train_007373.jpg,omelette
train_003814,train_images/train_003814.jpg,chocolate_cake
train_007539,train_images/train_007539.jpg,pizza
train_008737,train_images/train_008737.jpg,steak
train_007820,train_images/train_007820.jpg,pizza
train_001811,train_images/train_001811.jpg,beef_carpaccio
train_003659,train_images/train_003659.jpg,chocolate_cake
train_002670,train_images/train_002670.jpg,cheesecake
train_007437,train_images/train_007437.jpg,omelette
train_002180,train_images/train_002180.jpg,caesar_salad
train_007027,train_images/train_007027.jpg,omelette
train_004734,train_images/train_004734.jpg,dumplings
train_009211,train_images/train_009211.jpg,sushi
train_005990,train_images/train_005990.jpg,hamburger
train_006680,train_images/train_006680.jpg,lasagna
train_009036,train_images/train_009036.jpg,sushi
train_001143,train_images/train_001143.jpg,baklava
train_006767,train_images/train_006767.jpg,lasagna
train_004604,train_images/train_004604.jpg,dumplings
train_007932,train_images/train_007932.jpg,pizza
train_007794,train_images/train_007794.jpg,pizza
train_008881,train_images/train_008881.jpg,steak
train_004204,train_images/train_004204.jpg,donuts
train_004027,train_images/train_004027.jpg,donuts
train_009967,train_images/train_009967.jpg,tacos
train_008430,train_images/train_008430.jpg,ramen
train_005726,train_images/train_005726.jpg,hamburger
train_000758,train_images/train_000758.jpg,baby_back_ribs
train_009419,train_images/train_009419.jpg,sushi
train_009282,train_images/train_009282.jpg,sushi
train_006370,train_images/train_006370.jpg,ice_cream
train_005607,train_images/train_005607.jpg,hamburger
train_006248,train_images/train_006248.jpg,ice_cream
train_007340,train_images/train_007340.jpg,omelette
train_007844,train_images/train_007844.jpg,pizza
train_008566,train_images/train_008566.jpg,steak
train_001622,train_images/train_001622.jpg,beef_carpaccio
train_008425,train_images/train_008425.jpg,ramen
train_000072,train_images/train_000072.jpg,apple_pie
train_006865,train_images/train_006865.jpg,lasagna
train_003892,train_images/train_003892.jpg,chocolate_cake
train_005318,train_images/train_005318.jpg,french_fries
train_000741,train_images/train_000741.jpg,baby_back_ribs
train_009414,train_images/train_009414.jpg,sushi
train_000480,train_images/train_000480.jpg,apple_pie
train_003161,train_images/train_003161.jpg,chicken_curry
train_007656,train_images/train_007656.jpg,pizza
train_003421,train_images/train_003421.jpg,chicken_curry
train_001476,train_images/train_001476.jpg,baklava
train_005329,train_images/train_005329.jpg,french_fries
train_002559,train_images/train_002559.jpg,cheesecake
train_002696,train_images/train_002696.jpg,cheesecake
train_006604,train_images/train_006604.jpg,lasagna
train_005841,train_images/train_005841.jpg,hamburger
train_003000,train_images/train_003000.jpg,cheesecake
train_008378,train_images/train_008378.jpg,ramen
train_004628,train_images/train_004628.jpg,dumplings
train_008567,train_images/train_008567.jpg,steak
train_005689,train_images/train_005689.jpg,hamburger
train_000892,train_images/train_000892.jpg,baby_back_ribs
train_002241,train_images/train_002241.jpg,caesar_salad
train_002127,train_images/train_002127.jpg,caesar_salad
train_001604,train_images/train_001604.jpg,beef_carpaccio
train_004298,train_images/train_004298.jpg,donuts
train_003249,train_images/train_003249.jpg,chicken_curry
train_003014,train_images/train_003014.jpg,chicken_curry
train_008483,train_images/train_008483.jpg,ramen
train_009879,train_images/train_009879.jpg,tacos
train_002278,train_images/train_002278.jpg,caesar_salad
train_000162,train_images/train_000162.jpg,apple_pie
train_008030,train_images/train_008030.jpg,ramen
train_005709,train_images/train_005709.jpg,hamburger
train_003999,train_images/train_003999.jpg,chocolate_cake
train_006247,train_images/train_006247.jpg,ice_cream
train_009437,train_images/train_009437.jpg,sushi
train_006666,train_images/train_006666.jpg,lasagna
train_003746,train_images/train_003746.jpg,chocolate_cake
train_003181,train_images/train_003181.jpg,chicken_curry
train_004522,train_images/train_004522.jpg,dumplings
train_005746,train_images/train_005746.jpg,hamburger
train_001953,train_images/train_001953.jpg,beef_carpaccio
train_002626,train_images/train_002626.jpg,cheesecake
train_002708,train_images/train_002708.jpg,cheesecake
train_004245,train_images/train_004245.jpg,donuts
train_006342,train_images/train_006342.jpg,ice_cream
train_005797,train_images/train_005797.jpg,hamburger
train_000799,train_images/train_000799.jpg,baby_back_ribs
train_007189,train_images/train_007189.jpg,omelette
